Index	Intensity	Intensity
957	571.4498874859472	1968
958	571.9906043558477	1971
959	572.5313776221238	1969
960	573.0722072534702	1983
961	573.6130932185819	2004
962	574.1540354861536	1987
963	574.6950340248803	1979
964	575.2360888034568	1980
965	575.7771997905782	1985
966	576.3183669549388	1992
967	576.859590265234	1980
968	577.4008696901585	2010
969	577.9422051984069	2021
970	578.4835967586746	2006
971	579.0250443396559	2008
972	579.566547910046	2024
973	580.1081074385396	2032
974	580.6497228938317	2026
975	581.1913942446171	2039
976	581.7331214595906	2045
977	582.2749045074471	2032
978	582.8167433568815	2039
979	583.3586379765886	2052
980	583.9005883352633	2069
981	584.4425944016004	2069
982	584.9846561442948	2084
983	585.5267735320415	2088
984	586.0689465335352	2081
985	586.6111751174707	2089
986	587.153459252543	2086
987	587.6957989074468	2091
988	588.2381940508773	2112
989	588.780644651529	2107
990	589.3231506780969	2123
991	589.8657120992758	2123
992	590.4083288837606	2133
993	590.9510010002462	2144
994	591.4937284174275	2154
995	592.0365111039993	2176
996	592.5793490286563	2172
997	593.1222421600936	2169
998	593.6651904670061	2184
999	594.2081939180883	2185
1000	594.7512524820355	2203
1001	595.2943661275423	2215
1002	595.8375348233035	2233
1003	596.3807585380142	2259
1004	596.924037240369	2259
1005	597.467370899063	2256
1006	598.010759482791	2258
1007	598.5542029602477	2257
1008	599.0977013001282	2277
1009	599.6412544711271	2294
1010	600.1848624419395	2303
1011	600.72852518126	2320
1012	601.2722426577837	2330
1013	601.8160148402054	2325
1014	602.35984169722	2340
1015	602.9037231975223	2358
1016	603.4476593098071	2365
1017	603.9916500027692	2387
1018	604.5356952451039	2379
1019	605.0797950055055	2404
1020	605.6239492526691	2443
1021	606.1681579552896	2443
1022	606.7124210820617	2449
1023	607.2567386016806	2467
1024	607.8011104828408	2502
1025	608.3455366942374	2488
1026	608.8900172045651	2523
1027	609.4345519825188	2538
1028	609.9791409967934	2529
1029	610.5237842160838	2563
1030	611.0684816090846	2583
1031	611.613233144491	2588
1032	612.1580387909978	2614
1033	612.7028985172997	2614
1034	613.2478122920918	2648
1035	613.7927800840686	2667
1036	614.3378018619252	2680
1037	614.8828775943565	2701
1038	615.4280072500571	2724
1039	615.9731907977222	2753
1040	616.5184282060466	2759
1041	617.0637194437248	2774
1042	617.6090644794522	2803
1043	618.1544632819233	2821
1044	618.6999158198329	2841
1045	619.2454220618762	2884
1046	619.7909819767478	2913
1047	620.3365955331425	2945
1048	620.8822626997554	2990
1049	621.4279834452813	3024
1050	621.973757738415	3048
1051	622.5195855478513	3069
1052	623.0654668422851	3109
1053	623.6114015904113	3140
1054	624.1573897609248	3168
1055	624.7034313225205	3213
1056	625.249526243893	3269
1057	625.7956744937375	3303
1058	626.3418760407485	3353
1059	626.8881308536211	3390
1060	627.4344389010502	3438
1061	627.9808001517306	3495
1062	628.5272145743569	3559
1063	629.0736821376244	3588
1064	629.6202028102276	3629
1065	630.1667765608618	3696
1066	630.7134033582213	3753
1067	631.2600831710013	3819
1068	631.8068159678967	3864
1069	632.3536017176021	3922
1070	632.9004403888126	3984
