Index,Wavelength,LHC reference intensity,RHC reference intensity,LHC intensity,RHC intensity,Reference delta absorbance,Reference ellipticityDelta absorbance,Ellipticity,g-factor,Average absorbace,Weak signal flag
64,185.59647385207933,131.99391694030055,132.99391694030055,86.99391694030055,86.99391694030055,0.0032778602488501324,108.11072090403188,-0.0032778602488501324,-108.11072090403188,-0.017940827471317637,0.18270396134685057,True
65,185.8296512457238,130.02407160680605,132.02407160680605,85.02407160680605,86.02407160680605,0.006629360688609119,218.65025009220574,-0.0015512648752678913,-51.16397626687916,-0.008373560655799847,0.18525749547098894,True
66,186.06287641800333,122.05421472221428,125.05421472221428,77.05421472221428,78.05421472221428,0.010545552532313388,347.81448873535106,-0.004945592545889022,-163.1160375495662,-0.02445538564881324,0.20222917834579393,True
67,186.29614934454662,143.0843462783689,145.0843462783689,96.08434627836891,99.08434627836891,0.006028433573525408,198.83041071825124,0.007323975126517901,241.56009429895937,0.04326608842503815,0.1692774963747244,True
68,186.52947000098226,140.1144662671261,141.1144662671261,92.11446626712609,95.11446626712609,0.003088560685354202,101.86722340179921,0.010830174488753307,357.2019191197398,0.061277421380727476,0.17674004951127942,True
69,186.76283836293894,143.14457468035403,145.14457468035403,97.14457468035403,98.14457468035403,0.006025914612446763,198.74733008714838,-0.001578168496338117,-52.051314239830106,-0.009330246391314287,0.1691454255492401,True
70,186.99625440604527,145.17467150993343,149.17467150993343,98.17467150993343,100.17467150993343,0.011804238160713885,389.3285864537203,-0.003045767986428494,-100.45583024313413,-0.01776846130057459,0.171414279205482,True
71,187.22971810592992,142.20475674775753,143.20475674775753,93.20475674775753,95.20475674775753,0.0030433201315251727,100.37509484315497,0.00617725025965875,203.73869783209892,0.03424435148886558,0.18038742131435193,True
72,187.4632294382215,133.23483038573204,133.23483038573204,84.23483038573204,86.23483038573204,0.0,0.0,0.010191007783650365,336.1208576892611,0.05252269325492754,0.19403056378290867,True
73,187.6967883785487,144.26489241577497,144.26489241577497,95.26489241577497,96.26489241577497,0.0,0.0,0.004535048464160825,149.57543079121248,0.02548349110427378,0.177960250642435,True
