Index,Wavelength,Intensity,Weak signal flag
616,320.89689085567545,-20.761179319555595,True
617,321.1527357577203,-27.736910706858907,True
618,321.4086149854122,-34.71265361166138,True
619,321.6645285143801,10.311591961713475,True
620,321.92047632025236,-9.664173991049893,True
621,322.1764583786578,-35.63995147425862,True
622,322.43247466522496,-40.61574049221258,True
623,322.6885251555826,24.408458950797012,True
624,322.9446098253593,-5.567353149513565,True
625,323.2007286501836,-15.543176797419619,True
626,323.4568816056843,3.4809880028110456,True
627,323.71306866749,30.505141246919038,True
628,323.9692898112294,-4.470717069347074,True
629,324.22554501253103,-47.44658695023122,True
630,324.4818342470236,-46.42246839996869,True
631,324.73815749033565,-24.398361422787275,True
632,324.994514718096,-13.37426602290634,True
633,325.2509059059332,-22.350182204537987,True
634,325.50733102947595,-36.326109971885444,True
635,325.76379006435286,-30.302049329144438,True
636,326.0202829861925,-43.278000280502965,True
637,326.27680977062363,-71.25396283014061,True
638,326.5333703932748,1.7700630177710082,True
639,326.78996482977476,12.79407725906799,True
640,327.04659305575206,-14.181920110405372,True
641,327.30325504683543,-68.15792909479705,True
642,327.55995077865344,1.8660503017533756,True
643,327.8166802268348,-71.10998192488637,True
644,328.07344336700805,-54.08602577883971,True
645,328.330240174802,-34.0620812642228,True
646,328.5870706258451,-20.038148385143813,True
647,328.84393469576617,-1.0142271457025345,True
648,329.10083236019375,-19.990317549990777,True
649,329.35776359475653,-5.966419602093083,True
650,329.61472837508313,1.057466693915103,True
651,329.87172667680215,-37.91865866603507,True
652,330.1287584755424,-55.894795686003135,True
653,330.3858237469324,-22.87094437004157,True
654,330.6429224666007,60.152895277805555,True
655,330.90005461017614,24.176723253501677,True
656,331.1572201532873,9.200539553018643,True
657,331.41441907156275,-23.77565582766374,True
658,331.67165134063123,-6.751862892557938,True
659,331.92891693612137,17.271918354331547,True
660,332.1862158336617,-27.704312090991834,True
661,332.44354800888107,-50.680554232516215,True
662,332.70091343740796,54.343191925777546,True
663,332.958312094871,-23.633073620083223,True
664,333.215743956899,18.39064912593699,True
665,333.4732089991205,-29.585639840118574,True
666,333.73070719716407,28.438059477801517,True
667,333.9882385266585,51.46174707575619,True
668,334.2458029632324,-5.514577050187199,True
669,334.5034004825144,52.509087096046414,True
670,334.76103106013306,-5.467260489459932,True
671,335.01869467171707,13.556380189384527,True
672,335.2763912928952,36.580009128679194,True
673,335.534120899296,17.60362632453075,True
674,335.79188346654803,-3.372768226946164,True
675,336.04967897028007,-10.349174529628499,True
676,336.30750738612073,54.67440741261453,True
