Index	Intensity	Intensity
866	389.44257205596284	2907
867	389.7142336463755	2924
868	389.9859160423076	2938
869	390.2576192576456	2940
870	390.5293433062757	2954
871	390.801088202084	2963
872	391.0728539589569	2980
873	391.34464059078067	2995
874	391.6164481114415	3003
875	391.88827653482565	3016
876	392.1601258748194	3022
877	392.4319961453091	3025
878	392.7038873601808	3043
879	392.97579953332087	3055
880	393.2477326786156	3074
881	393.51968680995117	3075
882	393.79166194121393	3083
883	394.06365808629005	3095
884	394.33567525906585	3107
885	394.6077134734275	3117
886	394.87977274326136	3133
887	395.1518530824536	3154
888	395.4239545048905	3190
889	395.69607702445836	3221
890	395.9682206550434	3235
891	396.24038541053187	3245
892	396.5125713048101	3250
893	396.78477835176415	3253
894	397.0570065652805	3262
895	397.3292559592453	3271
896	397.60152654754484	3288
897	397.8738183440653	3318
898	398.14613136269304	3338
899	398.4184656173143	3357
900	398.6908211218153	3361
901	398.96319789008226	3377
902	399.23559593600146	3402
903	399.50801527345925	3411
904	399.7804559163418	3421
905	400.05291787853537	3441
906	400.32540117392625	3454
907	400.5979058164006	3470
908	400.87043181984484	3489
909	401.14297919814504	3511
910	401.4155479651876	3532
911	401.6881381348587	3553
912	401.96074972104475	3569
913	402.2333827376317	3584
914	402.5060371985061	3614
915	402.77871311755405	3631
916	403.0514105086619	3651
917	403.32412938571576	3675
918	403.59686976260207	3702
919	403.86963165320697	3722
920	404.14241507141674	3748
921	404.41522003111766	3764
922	404.6880465461959	3797
923	404.96089463053784	3813
924	405.23376429802966	3848
925	405.5066555625576	3864
926	405.779568438008	3883
927	406.05250293826714	3910
928	406.3254590772211	3942
929	406.59843686875627	3972
930	406.87143632675884	4007
931	407.1444574651152	4035
932	407.41750029771146	4077
933	407.6905648384339	4105
934	407.9636511011688	4143
935	408.2367590998025	4174
936	408.50988884822107	4210
937	408.7830403603109	4226
938	409.0562136499583	4238
939	409.3294087310494	4257
940	409.6026256174704	4279
941	409.87586432310775	4302
942	410.14912486184767	4340
943	410.4224072475762	4364
944	410.6957114941799	4409
945	410.9690376155448	4439
946	411.2423856255573	4480
947	411.5157555381036	4503
948	411.78914736706986	4549
949	412.0625611263424	4581
950	412.33599682980764	4595
951	412.60945449135164	4617
952	412.88293412486075	4643
953	413.1564357442211	4653
